player1Height,player2Height,player1Hand,player2Hand,player1Backhand,player2Backhand,player1Continent,player2Continent,player1Age,player2Age,player1Rank,player2Rank,GameRound,tournament,ground,Sets,BestOf,days,Season,prize
188,175,Right,Right,Unknown,Unknown,Europe,Europe,18.0,21.0,194,224,Finals,Vienna,Carpet,2,3,13,Winter,25000
188,175,Right,Right,Unknown,Unknown,Europe,Europe,18.0,16.0,194,541,Semi-Finals,Vienna,Carpet,2,3,13,Winter,25000
188,170,Right,Right,Unknown,Unknown,Europe,Europe,18.0,19.0,194,175,Round of 32,Vienna,Carpet,2,3,13,Winter,25000
188,180,Right,Right,Unknown,Unknown,Europe,Europe,18.0,20.0,194,301,Quarter-Finals,Vienna,Carpet,2,3,13,Winter,25000
185,180,Right,Right,Unknown,Unknown,Europe,Europe,21.0,23.0,207,162,Round of 32,Vienna,Carpet,3,3,13,Winter,25000
180,188,Right,Right,Unknown,Unknown,Europe,Europe,22.0,19.0,211,485,Round of 32,Vienna,Carpet,2,3,13,Winter,25000
180,178,Right,Right,Two,Unknown,Europe,Europe,24.0,28.0,454,479,Round of 16,Austria F3,Carpet,2,3,6,Winter,10000
180,180,Right,Left,Two,Unknown,Europe,Europe,24.0,20.0,454,1347,Round of 32,Austria F3,Carpet,2,3,6,Winter,10000
180,178,Right,Right,Two,Two,Europe,Europe,24.0,23.0,454,344,Quarter-Finals,Austria F3,Carpet,3,3,6,Winter,10000
188,183,Right,Right,Unknown,Two,Europe,Europe,27.0,18.0,444,606,Round of 32,Austria F3,Carpet,3,3,6,Winter,10000
183,183,Right,Left,Two,Two,Europe,North America,23.0,23.0,89,187,Round of 16,Vienna,Hard,3,3,6,Autumn,486750
196,188,Right,Right,One,Two,Europe,Europe,25.0,33.0,111,169,1st Round Qualifying,Vienna,Hard,2,3,6,Autumn,486750
196,188,Right,Right,One,Two,Europe,Europe,25.0,25.0,111,119,3rd Round Qualifying,Vienna,Hard,3,3,6,Autumn,486750
196,183,Right,Left,One,Two,Europe,Europe,25.0,24.0,111,109,Round of 32,Vienna,Hard,3,3,6,Autumn,486750
175,191,Left,Right,Two,Two,Europe,Europe,30.0,25.0,172,271,1st Round Qualifying,Vienna,Hard,3,3,6,Autumn,486750
185,188,Right,Right,One,Two,Europe,Europe,19.0,24.0,394,51,Round of 32,Vienna,Hard,2,3,6,Autumn,486750
183,178,Left,Right,Two,Two,North America,Europe,23.0,25.0,187,44,Round of 32,Vienna,Hard,2,3,6,Autumn,486750
196,180,Right,Right,Two,Unknown,North America,Europe,27.0,26.0,139,283,2nd Round Qualifying,Vienna,Hard,3,3,6,Autumn,486750
196,191,Right,Left,Two,Two,North America,Europe,27.0,19.0,139,463,1st Round Qualifying,Vienna,Hard,2,3,6,Autumn,486750
191,180,Right,Right,Two,Two,Europe,Asia,24.0,27.0,159,579,Round of 32,Vienna,Hard,2,3,6,Autumn,486750
193,183,Left,Left,Two,Two,Europe,Europe,29.0,31.0,81,37,Round of 16,Vienna,Hard,3,3,6,Autumn,486750
193,183,Left,Right,Two,Two,Europe,Europe,29.0,30.0,81,82,Quarter-Finals,Vienna,Hard,2,3,6,Autumn,486750
193,175,Left,Right,Two,One,Europe,Europe,29.0,28.0,81,75,Round of 32,Vienna,Hard,3,3,6,Autumn,486750
183,183,Right,Left,Two,Two,Europe,Europe,26.0,,70,197,2nd Round Qualifying,Vienna,Hard,2,3,6,Autumn,486750
183,180,Right,Right,Two,Two,Europe,Europe,26.0,28.0,70,9,Semi-Finals,Vienna,Hard,3,3,6,Autumn,486750
183,188,Right,Right,Two,Two,Europe,Oceania,26.0,24.0,70,120,Round of 16,Vienna,Hard,2,3,6,Autumn,486750
183,196,Right,Right,Unknown,Unknown,Europe,Europe,28.0,22.0,192,855,1st Round Qualifying,Vienna,Hard,2,3,6,Autumn,486750
180,191,Right,Right,Two,Two,Europe,Europe,28.0,24.0,9,159,Round of 16,Vienna,Hard,2,3,6,Autumn,486750
175,191,Left,Right,Two,Two,North America,Europe,25.0,30.0,69,67,Round of 32,Vienna,Hard,2,3,6,Autumn,486750
198,196,Right,Right,Two,One,South America,Europe,24.0,25.0,8,111,Round of 16,Vienna,Hard,3,3,6,Autumn,486750
198,193,Right,Left,Two,Two,South America,Europe,24.0,29.0,8,81,Semi-Finals,Vienna,Hard,2,3,6,Autumn,486750
198,183,Right,Right,Two,Two,South America,Europe,24.0,26.0,8,70,Finals,Vienna,Hard,2,3,6,Autumn,486750
198,193,Right,Right,Two,Two,South America,Oceania,24.0,27.0,8,55,Quarter-Finals,Vienna,Hard,2,3,6,Autumn,486750
193,185,Right,Right,Two,One,Oceania,Europe,27.0,19.0,55,394,Round of 16,Vienna,Hard,2,3,6,Autumn,486750
193,191,Right,Right,Two,Two,Oceania,Europe,27.0,25.0,55,50,Round of 32,Vienna,Hard,3,3,6,Autumn,486750
180,185,Right,Right,Unknown,One,Europe,Europe,26.0,23.0,283,505,1st Round Qualifying,Vienna,Hard,2,3,6,Autumn,486750
188,183,Right,Right,Two,One,Oceania,Europe,24.0,31.0,120,90,Round of 32,Vienna,Hard,3,3,6,Autumn,486750
188,180,Right,Right,Two,One,Europe,Europe,25.0,23.0,119,754,1st Round Qualifying,Vienna,Hard,2,3,6,Autumn,486750
183,196,Right,Right,Two,Two,Europe,Europe,30.0,23.0,82,46,Round of 32,Vienna,Hard,2,3,6,Autumn,486750
188,180,Right,Left,Two,Two,Europe,Europe,23.0,24.0,170,161,1st Round Qualifying,Vienna,Hard,2,3,6,Autumn,486750
188,175,Right,Left,Two,Two,Europe,Europe,23.0,30.0,170,172,2nd Round Qualifying,Vienna,Hard,2,3,6,Autumn,486750
183,188,Left,Right,Two,Two,Europe,Europe,24.0,23.0,109,170,3rd Round Qualifying,Vienna,Hard,2,3,6,Autumn,486750
183,201,Left,Right,Two,One,Europe,Europe,24.0,26.0,109,381,2nd Round Qualifying,Vienna,Hard,2,3,6,Autumn,486750
193,191,Right,Right,Two,Two,North America,Europe,22.0,,113,98,Round of 32,Vienna,Hard,3,3,6,Autumn,486750
193,196,Right,Right,Two,Two,North America,North America,22.0,27.0,113,139,3rd Round Qualifying,Vienna,Hard,3,3,6,Autumn,486750
193,183,Right,Right,Two,Unknown,North America,Europe,22.0,28.0,113,192,2nd Round Qualifying,Vienna,Hard,2,3,6,Autumn,486750
175,183,Right,Right,Unknown,Unknown,Europe,Europe,30.0,19.0,502,883,Round of 32,Austria F1,Carpet,2,3,6,Summer,10000
183,191,Right,Left,Unknown,Unknown,Europe,Europe,20.0,28.0,610,381,Round of 32,Austria F1,Carpet,2,3,6,Summer,10000
188,191,Right,Right,Unknown,Unknown,Europe,Europe,18.0,32.0,424,758,Round of 32,Austria F1,Carpet,2,3,6,Summer,10000
188,188,Right,Right,Two,Unknown,Europe,Europe,25.0,17.0,360,916,Round of 16,Austria F1,Carpet,2,3,6,Summer,10000
188,196,Left,Right,Two,Unknown,Europe,Europe,20.0,24.0,778,905,Round of 16,Austria F7,Clay,3,3,13,Summer,10000
188,185,Left,Right,Two,One,Europe,Europe,20.0,19.0,778,1190,Finals,Austria F7,Clay,3,3,13,Summer,10000
185,183,Right,Right,Unknown,Unknown,Europe,Europe,20.0,25.0,364,293,Semi-Finals,Nettingsdorf,Clay,2,3,6,Summer,25000
185,183,Right,Right,Unknown,Unknown,Europe,Europe,20.0,19.0,364,533,Quarter-Finals,Nettingsdorf,Clay,2,3,6,Summer,25000
185,185,Right,Right,Unknown,Two,Europe,Europe,20.0,19.0,364,168,Round of 16,Nettingsdorf,Clay,2,3,6,Summer,25000
180,188,Right,Right,One,Unknown,South America,Europe,23.0,20.0,251,179,Round of 32,Nettingsdorf,Clay,2,3,6,Summer,25000
183,191,Right,Left,Unknown,Two,Europe,Europe,25.0,25.0,293,188,Quarter-Finals,Nettingsdorf,Clay,3,3,6,Summer,25000
183,188,Right,Right,Unknown,Unknown,Europe,Europe,25.0,23.0,293,133,Round of 32,Nettingsdorf,Clay,2,3,6,Summer,25000
183,185,Right,Right,Unknown,Unknown,Europe,Europe,25.0,21.0,293,210,Round of 16,Nettingsdorf,Clay,3,3,6,Summer,25000
188,183,Right,Right,Unknown,Unknown,Europe,Europe,23.0,22.0,294,166,Round of 32,Nettingsdorf,Clay,3,3,6,Summer,25000
183,173,Right,Right,Unknown,Unknown,Europe,Europe,19.0,,533,278,Round of 16,Nettingsdorf,Clay,2,3,6,Summer,25000
183,175,Right,Right,Unknown,Two,Europe,Europe,19.0,18.0,533,182,Round of 32,Nettingsdorf,Clay,3,3,6,Summer,25000
191,185,Left,Right,Two,Unknown,Europe,South America,25.0,28.0,188,224,Round of 16,Nettingsdorf,Clay,2,3,6,Summer,25000
191,180,Left,Right,Two,Unknown,Europe,South America,25.0,22.0,188,203,Round of 32,Nettingsdorf,Clay,2,3,6,Summer,25000
178,173,Right,Right,Unknown,One,South America,Europe,31.0,20.0,153,174,Quarter-Finals,Nettingsdorf,Clay,2,3,6,Summer,25000
178,170,Right,Right,Unknown,Two,Europe,Europe,20.0,19.0,226,228,Round of 32,Nettingsdorf,Clay,2,3,6,Summer,25000
178,185,Right,Right,Unknown,Unknown,Europe,Europe,20.0,20.0,226,364,Finals,Nettingsdorf,Clay,2,3,6,Summer,25000
178,180,Right,Right,Unknown,One,Europe,South America,20.0,23.0,226,251,Quarter-Finals,Nettingsdorf,Clay,3,3,6,Summer,25000
178,188,Right,Right,Unknown,Unknown,Europe,Europe,20.0,23.0,226,294,Round of 16,Nettingsdorf,Clay,2,3,6,Summer,25000
178,178,Right,Right,Unknown,Unknown,Europe,South America,20.0,31.0,226,153,Semi-Finals,Nettingsdorf,Clay,2,3,6,Summer,25000
173,191,Right,Right,One,Unknown,Europe,Europe,20.0,24.0,174,321,Round of 16,Nettingsdorf,Clay,3,3,6,Summer,25000
173,183,Right,Right,One,Unknown,Europe,Europe,20.0,18.0,174,1325,Round of 32,Nettingsdorf,Clay,2,3,6,Summer,25000
185,180,Right,Right,Two,Unknown,Europe,Europe,19.0,21.0,168,184,Round of 32,Nettingsdorf,Clay,2,3,6,Summer,25000
185,183,Right,Right,Unknown,Unknown,Europe,Europe,21.0,21.0,210,422,Round of 32,Nettingsdorf,Clay,3,3,6,Summer,25000
188,191,Right,Right,One,Two,Oceania,Europe,20.0,24.0,443,930,Round of 32,Austria F2,Clay,2,3,6,Summer,10000
185,196,Left,Right,Two,One,Europe,Europe,19.0,18.0,713,1407,Round of 16,Austria F2,Clay,2,3,6,Summer,10000
173,188,Left,Right,Two,One,Europe,Oceania,22.0,20.0,932,443,Round of 16,Austria F2,Clay,2,3,6,Summer,10000
193,173,Right,Left,One,Two,Europe,Europe,17.0,22.0,357,932,Quarter-Finals,Austria F2,Clay,3,3,6,Summer,10000
193,198,Right,Right,One,Unknown,Europe,Europe,17.0,25.0,357,618,Round of 16,Austria F2,Clay,3,3,6,Summer,10000
193,188,Right,Right,One,Two,Europe,Europe,17.0,23.0,357,971,Round of 32,Austria F2,Clay,2,3,6,Summer,10000
193,185,Right,Left,Two,Two,Europe,Europe,24.0,19.0,500,713,Quarter-Finals,Austria F2,Clay,3,3,6,Summer,10000
193,180,Right,Left,Two,Two,Europe,Europe,24.0,22.0,500,695,Semi-Finals,Austria F2,Clay,2,3,6,Summer,10000
193,175,Right,Right,Two,Two,Europe,Europe,24.0,20.0,500,954,Round of 16,Austria F2,Clay,2,3,6,Summer,10000
193,193,Right,Right,Two,One,Europe,Europe,24.0,17.0,500,357,Finals,Austria F2,Clay,2,3,6,Summer,10000
183,185,Right,Right,One,Two,Europe,Europe,30.0,20.0,212,245,Round of 32,Kitzbuhel,Clay,2,3,6,Summer,64000
191,193,Right,Right,Two,Two,Europe,Europe,,25.0,248,175,Quarter-Finals,Kitzbuhel,Clay,2,3,6,Summer,64000
191,180,Right,Right,Two,Unknown,Europe,Europe,,24.0,248,130,Round of 16,Kitzbuhel,Clay,2,3,6,Summer,64000
191,185,Right,Right,Two,Two,Europe,Europe,26.0,32.0,56,503,Round of 16,Kitzbuhel,Clay,2,3,6,Summer,64000
191,191,Right,Left,Two,Two,Europe,Europe,26.0,21.0,56,228,Round of 32,Kitzbuhel,Clay,2,3,6,Summer,64000
191,180,Right,Right,Two,One,Europe,South America,26.0,24.0,56,83,Semi-Finals,Kitzbuhel,Clay,2,3,6,Summer,64000
180,180,Right,Right,Two,One,Europe,Europe,22.0,32.0,177,158,Round of 32,Kitzbuhel,Clay,2,3,6,Summer,64000
180,180,Right,Right,Unknown,Unknown,Europe,Europe,26.0,30.0,127,199,Round of 16,Kitzbuhel,Clay,3,3,6,Summer,64000
180,183,Right,Right,Unknown,Two,Europe,Europe,26.0,28.0,127,102,Round of 32,Kitzbuhel,Clay,2,3,6,Summer,64000
183,185,Right,Right,Unknown,One,Europe,Europe,26.0,21.0,210,543,Round of 32,Kitzbuhel,Clay,2,3,6,Summer,64000
183,180,Right,Right,Unknown,Two,Europe,Europe,26.0,24.0,210,113,Round of 16,Kitzbuhel,Clay,2,3,6,Summer,64000
185,183,Right,Left,Two,Unknown,Europe,Europe,32.0,22.0,503,513,Round of 32,Kitzbuhel,Clay,2,3,6,Summer,64000
193,191,Right,Left,Two,Two,Europe,Europe,25.0,22.0,175,154,Round of 32,Kitzbuhel,Clay,2,3,6,Summer,64000
180,180,Right,Right,Unknown,Two,Europe,Europe,24.0,26.0,130,78,Round of 32,Kitzbuhel,Clay,3,3,6,Summer,64000
180,188,Right,Right,Unknown,Two,Europe,Europe,30.0,23.0,199,156,Round of 32,Kitzbuhel,Clay,3,3,6,Summer,64000
180,175,Right,Right,Two,One,Europe,South America,24.0,31.0,113,181,Round of 32,Kitzbuhel,Clay,2,3,6,Summer,64000
180,180,Right,Right,One,Two,South America,Europe,24.0,22.0,83,177,Round of 16,Kitzbuhel,Clay,3,3,6,Summer,64000
180,183,Right,Right,One,Unknown,South America,Europe,24.0,26.0,83,210,Quarter-Finals,Kitzbuhel,Clay,2,3,6,Summer,64000
183,183,Right,Right,Two,One,Oceania,Europe,30.0,30.0,98,212,Round of 16,Kitzbuhel,Clay,3,3,6,Summer,64000
185,191,Right,Right,Unknown,Two,Europe,Europe,28.0,,229,248,Semi-Finals,Kitzbuhel,Clay,3,3,6,Summer,64000
185,175,Right,Right,Unknown,One,Europe,Europe,28.0,30.0,229,94,Round of 32,Kitzbuhel,Clay,3,3,6,Summer,64000
185,183,Right,Right,Unknown,Two,Europe,Oceania,28.0,30.0,229,98,Quarter-Finals,Kitzbuhel,Clay,2,3,6,Summer,64000
183,173,Right,Right,One,Unknown,South America,Europe,21.0,22.0,177,113,Round of 16,Graz,Clay,2,3,6,Summer,100000
183,175,Right,Right,One,Unknown,South America,Europe,21.0,28.0,177,172,Round of 32,Graz,Clay,2,3,6,Summer,100000
188,185,Right,Right,Two,Unknown,Europe,Europe,24.0,24.0,117,82,Quarter-Finals,Graz,Clay,3,3,6,Summer,100000
188,180,Right,Left,Two,Unknown,Europe,Europe,24.0,26.0,117,150,Round of 16,Graz,Clay,2,3,6,Summer,100000
188,178,Right,Right,Two,Unknown,Europe,South America,24.0,28.0,117,112,Semi-Finals,Graz,Clay,2,3,6,Summer,100000
188,175,Right,Right,Two,Two,Europe,Europe,24.0,19.0,117,182,Round of 32,Graz,Clay,2,3,6,Summer,100000
183,183,Right,Right,Unknown,One,Europe,South America,30.0,21.0,51,177,Quarter-Finals,Graz,Clay,3,3,6,Summer,100000
183,188,Right,Right,Unknown,Two,Europe,Europe,30.0,24.0,51,117,Finals,Graz,Clay,2,3,6,Summer,100000
183,170,Right,Right,Unknown,One,Europe,Europe,30.0,21.0,51,81,Semi-Finals,Graz,Clay,2,3,6,Summer,100000
183,188,Right,Right,Unknown,Unknown,Europe,Europe,25.0,25.0,409,141,Round of 32,Graz,Clay,2,3,6,Summer,100000
185,183,Right,Right,Unknown,Unknown,Europe,Europe,24.0,20.0,82,204,Round of 32,Graz,Clay,2,3,6,Summer,100000
185,185,Right,Right,Unknown,Unknown,Europe,Europe,24.0,26.0,82,547,Round of 16,Graz,Clay,2,3,6,Summer,100000
170,180,Right,Right,One,Unknown,Europe,Europe,21.0,29.0,81,300,Round of 16,Graz,Clay,2,3,6,Summer,100000
170,178,Right,Right,One,Unknown,Europe,Europe,21.0,20.0,81,183,Quarter-Finals,Graz,Clay,3,3,6,Summer,100000
170,175,Right,Left,One,Unknown,Europe,Europe,21.0,21.0,81,142,Round of 32,Graz,Clay,2,3,6,Summer,100000
180,178,Right,Right,Unknown,Unknown,Europe,South America,29.0,31.0,300,140,Round of 32,Graz,Clay,2,3,6,Summer,100000
185,180,Right,Right,One,Unknown,Europe,Europe,,23.0,128,136,Round of 32,Graz,Clay,2,3,6,Summer,100000
175,183,Right,Right,Two,Unknown,North America,Europe,23.0,22.0,78,165,Round of 32,Graz,Clay,2,3,6,Summer,100000
175,185,Right,Right,Two,Unknown,North America,Europe,23.0,30.0,78,176,Round of 16,Graz,Clay,2,3,6,Summer,100000
178,183,Right,Right,Unknown,Unknown,Europe,Europe,20.0,25.0,183,409,Round of 16,Graz,Clay,2,3,6,Summer,100000
178,180,Right,Right,Unknown,Unknown,Europe,Europe,20.0,20.0,183,425,Round of 32,Graz,Clay,2,3,6,Summer,100000
178,185,Right,Right,Unknown,One,South America,Europe,28.0,,112,128,Round of 16,Graz,Clay,2,3,6,Summer,100000
178,175,Right,Right,Unknown,Two,South America,North America,28.0,23.0,112,78,Quarter-Finals,Graz,Clay,3,3,6,Summer,100000
185,193,Right,Right,Unknown,Unknown,Europe,Europe,26.0,,547,616,Round of 32,Graz,Clay,2,3,6,Summer,100000
175,180,Right,Right,Unknown,Unknown,Europe,South America,23.0,23.0,391,157,Round of 32,Graz,Clay,2,3,6,Summer,100000
178,185,Left,Left,Two,Two,Europe,Europe,18.0,22.0,689,567,Round of 32,Austria F8,Clay,3,3,6,Summer,10000
178,188,Right,Right,Two,Two,Europe,Europe,35.0,21.0,445,1173,Round of 32,Austria F8,Clay,2,3,6,Summer,10000
188,183,Right,Right,One,Unknown,Europe,South America,19.0,26.0,553,761,Round of 16,Austria F8,Clay,2,3,6,Summer,10000
191,191,Right,Right,Two,Unknown,Europe,Europe,18.0,25.0,1079,566,Round of 16,Austria F8,Clay,2,3,6,Summer,10000
188,185,Right,Left,Two,Two,Europe,Europe,27.0,19.0,471,538,Round of 16,Austria F8,Clay,3,3,6,Summer,10000
188,185,Right,Right,Two,Two,Europe,South America,27.0,28.0,471,576,Round of 32,Austria F8,Clay,2,3,6,Summer,10000
191,178,Right,Left,Two,Two,Europe,Europe,20.0,18.0,447,689,Round of 16,Austria F8,Clay,2,3,6,Summer,10000
191,191,Right,Right,Two,Two,Europe,Europe,20.0,18.0,447,1079,Semi-Finals,Austria F8,Clay,3,3,6,Summer,10000
191,173,Right,Right,Two,Two,Europe,Europe,20.0,18.0,447,1793,Round of 32,Austria F8,Clay,2,3,6,Summer,10000
178,191,Right,Left,Two,Two,Europe,Europe,23.0,17.0,545,1068,Round of 32,Austria F8,Clay,2,3,6,Summer,10000
178,185,Right,Right,Two,Two,Europe,Europe,19.0,24.0,708,868,Round of 32,Austria F8,Clay,2,3,6,Summer,10000
178,180,Left,Right,Unknown,Two,Europe,Europe,21.0,22.0,216,543,Round of 16,Graz,Hard,3,3,6,Summer,25000
178,175,Left,Right,Unknown,Two,Europe,Europe,21.0,25.0,216,110,Round of 32,Graz,Hard,3,3,6,Summer,25000
183,185,Right,Right,One,Unknown,Europe,Europe,25.0,30.0,206,230,Round of 32,Graz,Hard,2,3,6,Summer,25000
191,191,Right,Right,Two,Unknown,Europe,Europe,,25.0,1184,253,Round of 32,Graz,Hard,3,3,6,Summer,25000
191,183,Left,Right,Unknown,One,Europe,Europe,23.0,24.0,326,276,Round of 32,Graz,Hard,2,3,6,Summer,25000
191,180,Right,Left,Two,Unknown,Europe,Europe,23.0,20.0,285,816,Round of 32,Graz,Hard,2,3,6,Summer,25000
188,185,Right,Right,Unknown,Two,Europe,Europe,,31.0,380,143,Round of 32,Graz,Hard,2,3,6,Summer,25000
188,188,Left,Right,Unknown,Unknown,Europe,Europe,31.0,,598,380,Round of 16,Graz,Hard,2,3,6,Summer,25000
191,178,Right,Left,Two,Unknown,Europe,Europe,23.0,21.0,187,216,Quarter-Finals,Graz,Hard,3,3,6,Summer,25000
191,183,Right,Right,Two,One,Europe,Europe,23.0,25.0,187,206,Round of 16,Graz,Hard,3,3,6,Summer,25000
191,175,Right,Right,Two,Unknown,Europe,Europe,23.0,,187,182,Round of 32,Graz,Hard,2,3,6,Summer,25000
191,191,Left,Right,Unknown,Two,Europe,Europe,25.0,23.0,180,285,Round of 16,Graz,Hard,3,3,6,Summer,25000
191,180,Left,Right,Unknown,Unknown,Europe,Europe,25.0,30.0,180,248,Round of 32,Graz,Hard,3,3,6,Summer,25000
183,188,Right,Right,Unknown,Unknown,Europe,Europe,25.0,26.0,97,404,Round of 32,Graz,Hard,2,3,6,Summer,25000
183,191,Right,Right,Unknown,Two,Europe,Europe,25.0,23.0,97,187,Semi-Finals,Graz,Hard,2,3,6,Summer,25000
183,191,Right,Right,Two,Two,Europe,Europe,22.0,,150,1184,Round of 16,Graz,Hard,3,3,6,Summer,25000
183,193,Right,Right,Two,One,Europe,Europe,22.0,19.0,150,217,Semi-Finals,Graz,Hard,3,3,6,Summer,25000
193,183,Right,Right,One,Unknown,Europe,Europe,19.0,24.0,217,309,Round of 32,Graz,Hard,2,3,6,Summer,25000
193,188,Right,Left,One,Unknown,Europe,Europe,19.0,31.0,217,598,Quarter-Finals,Graz,Hard,3,3,6,Summer,25000
185,191,Right,Left,Unknown,Unknown,Europe,Europe,22.0,23.0,213,326,Round of 16,Graz,Hard,2,3,6,Summer,25000
193,183,Right,Right,Two,Unknown,Europe,Europe,22.0,22.0,606,484,Round of 16,Austria F1,Carpet,2,3,6,Winter,10000
193,193,Right,Right,Unknown,Two,Europe,Europe,,22.0,582,606,Semi-Finals,Austria F1,Carpet,2,3,6,Winter,10000
196,180,Right,Right,Unknown,One,Europe,Europe,26.0,21.0,308,1149,Round of 16,Austria F1,Clay,2,3,6,Summer,15000
185,188,Right,Left,One,Two,Europe,Europe,21.0,19.0,559,1776,Round of 16,Austria F1,Clay,3,3,6,Summer,15000
201,196,Left,Right,Two,Unknown,Europe,Europe,26.0,26.0,321,308,Semi-Finals,Austria F1,Clay,3,3,6,Summer,15000
201,185,Left,Right,Two,One,Europe,Europe,26.0,21.0,321,559,Quarter-Finals,Austria F1,Clay,2,3,6,Summer,15000
180,191,Right,Right,One,Two,Europe,Europe,21.0,19.0,1149,1533,Round of 32,Austria F1,Clay,2,3,6,Summer,15000
185,196,Right,Right,Two,Unknown,Europe,Europe,17.0,22.0,546,987,Round of 32,Austria F9,Clay,3,3,6,Summer,10000
185,183,Right,Right,Two,One,Europe,Europe,17.0,22.0,546,1487,Round of 16,Austria F9,Clay,2,3,6,Summer,10000
188,180,Right,Right,Two,Two,Europe,North America,21.0,26.0,76,62,Round of 32,Vienna,Hard,2,3,6,Autumn,2198250
188,183,Right,Right,Two,One,Europe,Europe,21.0,22.0,76,210,1st Round Qualifying,Vienna,Hard,2,3,6,Autumn,2198250
188,188,Right,Left,Two,Two,Europe,Europe,21.0,,13,64,Round of 32,Vienna,Hard,3,3,6,Autumn,2198250
188,185,Right,Right,Two,Two,Europe,Europe,21.0,24.0,13,23,Round of 16,Vienna,Hard,3,3,6,Autumn,2198250
188,183,Left,Right,Two,Two,Oceania,North America,23.0,30.0,85,130,1st Round Qualifying,Vienna,Hard,2,3,6,Autumn,2198250
180,188,Right,Right,Two,Two,North America,Europe,26.0,31.0,62,142,1st Round Qualifying,Vienna,Hard,3,3,6,Autumn,2198250
180,193,Right,Right,Two,One,North America,Europe,26.0,32.0,62,150,2nd Round Qualifying,Vienna,Hard,3,3,6,Autumn,2198250
185,183,Right,Left,One,Two,Europe,Europe,25.0,30.0,7,134,Round of 32,Vienna,Hard,2,3,6,Autumn,2198250
185,198,Right,Right,One,Two,Europe,North America,25.0,31.0,7,56,Round of 16,Vienna,Hard,2,3,6,Autumn,2198250
178,175,Right,Right,Two,Two,Europe,Europe,31.0,26.0,15,51,Round of 32,Vienna,Hard,2,3,6,Autumn,2198250
188,188,Left,Right,Two,Two,Europe,Europe,34.0,23.0,30,14,Round of 16,Vienna,Hard,3,3,6,Autumn,2198250
188,188,Left,Right,Two,Two,Europe,Europe,34.0,,30,50,Round of 32,Vienna,Hard,3,3,6,Autumn,2198250
193,208,Right,Right,Two,Two,Europe,North America,32.0,33.0,33,9,Round of 16,Vienna,Hard,2,3,6,Autumn,2198250
193,188,Right,Right,Two,Two,Europe,North America,32.0,28.0,33,37,Round of 32,Vienna,Hard,3,3,6,Autumn,2198250
208,188,Right,Left,Two,Two,North America,Oceania,33.0,23.0,9,85,Round of 32,Vienna,Hard,3,3,6,Autumn,2198250
183,196,Left,Right,Two,Two,Europe,North America,37.0,27.0,426,22,Round of 32,Vienna,Hard,2,3,6,Autumn,2198250
198,183,Right,Right,Two,Two,Europe,Europe,22.0,25.0,19,137,Round of 32,Vienna,Hard,2,3,6,Autumn,2198250
178,185,Right,Right,Two,One,Asia,Europe,28.0,25.0,11,7,Quarter-Finals,Vienna,Hard,2,3,6,Autumn,2198250
178,188,Right,Right,Two,Two,Asia,North America,28.0,,11,45,Round of 32,Vienna,Hard,3,3,6,Autumn,2198250
178,198,Right,Right,Two,Two,Asia,Europe,28.0,22.0,11,19,Round of 16,Vienna,Hard,2,3,6,Autumn,2198250
178,183,Right,Right,Two,Two,Asia,Europe,28.0,30.0,11,71,Semi-Finals,Vienna,Hard,2,3,6,Autumn,2198250
203,188,Right,Left,Two,Two,Africa,Europe,32.0,34.0,8,30,Semi-Finals,Vienna,Hard,3,3,6,Autumn,2198250
203,178,Right,Right,Two,Two,Africa,Asia,32.0,28.0,8,11,Finals,Vienna,Hard,2,3,6,Autumn,2198250
203,185,Right,Right,Two,Two,Africa,Europe,32.0,26.0,8,24,Round of 32,Vienna,Hard,3,3,6,Autumn,2198250
188,170,Right,Right,Two,Two,Europe,South America,23.0,,14,17,Round of 32,Vienna,Hard,2,3,6,Autumn,2198250
185,178,Right,Right,Two,One,Europe,Europe,24.0,35.0,23,34,Round of 32,Vienna,Hard,3,3,6,Autumn,2198250
188,178,Right,Right,Two,Two,Europe,Europe,26.0,31.0,40,15,Round of 16,Vienna,Hard,3,3,6,Autumn,2198250
188,193,Right,Right,Two,Two,Europe,North America,26.0,,40,109,Round of 32,Vienna,Hard,3,3,6,Autumn,2198250
183,188,Right,Right,Two,Two,Europe,Europe,30.0,21.0,71,76,2nd Round Qualifying,Vienna,Hard,2,3,6,Autumn,2198250
183,188,Right,Right,Two,Two,Europe,Europe,30.0,21.0,71,76,Round of 16,Vienna,Hard,2,3,6,Autumn,2198250
183,191,Right,Right,Two,One,Europe,Europe,30.0,27.0,71,10,Round of 32,Vienna,Hard,3,3,6,Autumn,2198250
183,188,Right,Right,Two,Two,Europe,Europe,30.0,26.0,71,40,Quarter-Finals,Vienna,Hard,3,3,6,Autumn,2198250
188,188,Right,Left,Two,Two,Europe,Oceania,,23.0,50,85,2nd Round Qualifying,Vienna,Hard,3,3,6,Autumn,2198250
188,191,Right,Left,Two,Two,Europe,Europe,,19.0,50,250,1st Round Qualifying,Vienna,Hard,2,3,6,Autumn,2198250
183,183,Left,Left,Two,Two,Europe,South America,30.0,28.0,134,65,2nd Round Qualifying,Vienna,Hard,2,3,6,Autumn,2198250
183,191,Left,Right,Two,Two,Europe,Europe,30.0,22.0,134,190,1st Round Qualifying,Vienna,Hard,3,3,6,Autumn,2198250
